,RATE A,RATE B,RATE C,Total
07/03/2018 11.00,1249.36,,,1249.36
07/03/2018 11.15,1201.08,,,1201.08
07/03/2018 11.30,1225.52,,,1225.52
07/03/2018 11.45,1176.02,,,1176.02
07/03/2018 12.00,1185.21,,,1185.21
07/03/2018 12.15,1263.66,,,1263.66
07/03/2018 12.30,1264.32,,,1264.32
07/03/2018 12.45,1263.63,,,1263.63
07/03/2018 13.00,602.3,,,602.3
07/03/2018 13.15,13.03,,,13.03
07/03/2018 13.30,14.72,,,14.72
07/03/2018 13.45,13.79,,,13.79
07/03/2018 14.00,14.93,,,14.93
07/03/2018 14.15,15.32,,,15.32
07/03/2018 14.30,15.21,,,15.21
07/03/2018 14.45,14.84,,,14.84
07/03/2018 15.00,14.29,,,14.29
07/03/2018 15.15,14.22,,,14.22
07/03/2018 15.30,14.14,,,14.14
07/03/2018 15.45,7.6,,,7.6
07/03/2018 16.00,7.53,,,7.53
07/03/2018 16.15,7.4,,,7.4
07/03/2018 16.30,7.4,,,7.4
07/03/2018 16.45,7.18,,,7.18
07/03/2018 17.00,7.58,,,7.58
07/03/2018 17.15,6.4,,,6.4
07/03/2018 17.30,6.82,,,6.82
07/03/2018 17.45,7.34,,,7.34
07/03/2018 18.00,6.85,,,6.85
07/03/2018 18.15,7.97,,,7.97
